0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-946.2573341790854;-1964.0170883405222;-2942.78233209958;-3895.701440993424;-4802.496195830516;-5665.928050886654;-6504.935195141083;-5081.402000900497;-8065.50360474768;-3730.2966282796438;-9531.984612087224;-9994.956070027138;-10566.064271092177;-11031.514967406374;-11438.832582581956;-11787.29128386388;-1527.928538065609;-12343.184475839527;-12543.60482547281;-12478.818039103244;-12320.101212535803;-12234.96362900526;-12220.59244552381;-4478.017066047327;-11830.220488929584;-8123.678556118254;-11348.589695708222;-10965.052028383856;-10487.139911026185;-10048.876644462503;-2502.360937442782;-9128.534421882872;-8362.079380300602;-7693.956400779824;-6991.78575106236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-774.2105461465245;-1606.9230722786092;-2407.7309989905657;-3187.392088085529;-3929.315069315877;-4635.759314361809;-5322.219705115431;-4157.510728009497;-6599.048403884465;-3052.0608776833446;-7798.896500798637;-8177.691330022203;-8644.961676348144;-9025.78497333249;-9359.044840294326;-9644.147414070449;-1250.1233493264074;-10098.969116595978;-10262.949402659573;-10209.942031993563;-10080.082810256565;-10010.42478736794;-9998.666546337663;-3663.8321449478126;-9679.271309124206;-6646.64609136948;-9285.209751033999;-8971.406205041338;-8580.387199930516;-8221.808163651138;-2047.3862215440945;-7468.800890631442;-6841.701311155037;-6295.055237001675;-5720.55197814193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.027937770067322613;0.027937770067322613;0.027937770067322613;0.027937770067322613;0.02801719834282754;0.02801719834282754;0.02801719834282754;0.02801719834282754;0.02986792853443808;0.02986792853443808;0.02986792853443808;0.02986792853443808;0.03152699792853443;0.03152699792853443;0.03152699792853443;0.03152699792853443;0.029939837389953403;0.029939837389953403;0.029939837389953403;0.029939837389953403;0.03734127757638529;0.03734127757638529;0.03734127757638529;0.03734127757638529;0.04209147436561367;0.04209147436561367;0.04209147436561367;0.04209147436561367;0.0384651009839461;0.0384651009839461;0.0384651009839461;0.0384651009839461;0.02922474572760228;0.02922474572760228;0.02922474572760228;0.02922474572760228;0.02362953650958053;0.02362953650958053;0.02362953650958053;0.02362953650958053;0.022187453650958047;0.022187453650958047;0.022187453650958047;0.022187453650958047;0.020873615743138285;0.020873615743138285;0.020873615743138285;0.020873615743138285;0.020226782496116;0.020226782496116;0.020226782496116;0.020226782496116;0.021176778353184867;0.021176778353184867;0.021176778353184867;0.021176778353184867;0.021460293112376995;0.021460293112376995;0.021460293112376995;0.021460293112376995;0.0238734407042983;0.0238734407042983;0.0238734407042983;0.0238734407042983;0.025334549974106675;0.025334549974106675;0.025334549974106675;0.025334549974106675;0.027322081305023282;0.027322081305023282;0.027322081305023282;0.027322081305023282;0.025677039357845672;0.025677039357845672;0.025677039357845672;0.025677039357845672;0.02369646866908338;0.02369646866908338;0.02369646866908338;0.02369646866908338;0.024994713619886068;0.024994713619886068;0.024994713619886068;0.024994713619886068;0.02758889331952357;0.02758889331952357;0.02758889331952357;0.02758889331952357;0.027406625064733302;0.027406625064733302;0.027406625064733302;0.027406625064733302;0.02968416839378235;0.02968416839378235;0.02968416839378235;0.02968416839378235
0.009927851890212324;0.009927851890212324;0.009927851890212324;0.009927851890212324;0.007832071465561884;0.007832071465561884;0.007832071465561884;0.007832071465561884;0.008269982910409115;0.008269982910409115;0.008269982910409115;0.008269982910409115;0.009191368720870018;0.009191368720870018;0.009191368720870018;0.009191368720870018;0.009728668565510107;0.009728668565510107;0.009728668565510107;0.009728668565510107;0.01171239461418954;0.01171239461418954;0.01171239461418954;0.01171239461418954;0.01746255049197307;0.01746255049197307;0.01746255049197307;0.01746255049197307;0.026223962713619854;0.026223962713619854;0.026223962713619854;0.026223962713619854;0.034076237700673244;0.034076237700673244;0.034076237700673244;0.034076237700673244;0.04055061781460382;0.04055061781460382;0.04055061781460382;0.04055061781460382;0.04090478560331435;0.04090478560331435;0.04090478560331435;0.04090478560331435;0.03954969394096326;0.03954969394096326;0.03954969394096326;0.03954969394096326;0.03847538529259451;0.03847538529259451;0.03847538529259451;0.03847538529259451;0.03465444691869495;0.03465444691869495;0.03465444691869495;0.03465444691869495;0.035665541688244456;0.035665541688244456;0.035665541688244456;0.035665541688244456;0.03606438684619371;0.03606438684619371;0.03606438684619371;0.03606438684619371;0.0355852164681512;0.0355852164681512;0.0355852164681512;0.0355852164681512;0.03307199533920252;0.03307199533920252;0.03307199533920252;0.03307199533920252;0.035757359399275046;0.035757359399275046;0.035757359399275046;0.035757359399275046;0.03696991869497675;0.03696991869497675;0.03696991869497675;0.03696991869497675;0.027582601760745715;0.027582601760745715;0.027582601760745715;0.027582601760745715;0.022283073537027426;0.022283073537027426;0.022283073537027426;0.022283073537027426;0.017736740548938368;0.017736740548938368;0.017736740548938368;0.017736740548938368;0.013211349740932639;0.013211349740932639;0.013211349740932639;0.013211349740932639
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7803794.451369423;-11169648.482547576;-14377562.067000452;-17484353.12477699;-20418749.508523338;-23189219.057961848;-25887786.079975203;-28477821.80816286;-30818559.538167045;-32910807.645714648;-35429512.37533443;-36691605.277532786;-38388629.84963368;-39702581.26686809;-40809373.63290417;-41707103.48330549;-42635001.951207615;-42998886.28476;-43367860.67929612;-42828212.02317915;-41977399.51339829;-41370655.7813478;-40995143.97547305;-39972141.93658182;-39011775.72749747;-38058973.190590486;-36665416.518362194;-35020602.53218629;-33085164.136858482;-31239168.650171805;-29317997.14471431;-27301016.453577653;-24458626.842169322;-21830564.578762673;-19060876.408920012;-16100837.996305788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6384922.732938619;-9138803.30390256;-11763459.873000368;-14305379.82936299;-16706249.59788273;-18972997.411059696;-21180915.883616075;-23300036.024860524;-25215185.076682128;-26927024.437402897;-28987782.852546345;-30020404.31798137;-31408878.967882097;-32483930.12743753;-33389487.517830685;-34123993.759068124;-34883183.414624415;-35180906.960258186;-35482795.101242274;-35041264.38260112;-34345145.05641678;-33848718.366557285;-33541481.434477944;-32704479.766294215;-31918725.595225204;-31139159.883210395;-29998977.151387252;-28653220.253606964;-27069679.748338755;-25559319.80468602;-23987452.20931171;-22337195.2801999;-20011603.77995672;-17861371.01898764;-15595262.516389102;-13173412.906068372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.027937770067322613;0.027937770067322613;0.027937770067322613;0.027937770067322613;0.02801719834282754;0.02801719834282754;0.02801719834282754;0.02801719834282754;0.02986792853443808;0.02986792853443808;0.02986792853443808;0.02986792853443808;0.03152699792853443;0.03152699792853443;0.03152699792853443;0.03152699792853443;0.029939837389953403;0.029939837389953403;0.029939837389953403;0.029939837389953403;0.03734127757638529;0.03734127757638529;0.03734127757638529;0.03734127757638529;0.04209147436561367;0.04209147436561367;0.04209147436561367;0.04209147436561367;0.0384651009839461;0.0384651009839461;0.0384651009839461;0.0384651009839461;0.02922474572760228;0.02922474572760228;0.02922474572760228;0.02922474572760228;0.02362953650958053;0.02362953650958053;0.02362953650958053;0.02362953650958053;0.022187453650958047;0.022187453650958047;0.022187453650958047;0.022187453650958047;0.020873615743138285;0.020873615743138285;0.020873615743138285;0.020873615743138285;0.020226782496116;0.020226782496116;0.020226782496116;0.020226782496116;0.021176778353184867;0.021176778353184867;0.021176778353184867;0.021176778353184867;0.021460293112376995;0.021460293112376995;0.021460293112376995;0.021460293112376995;0.0238734407042983;0.0238734407042983;0.0238734407042983;0.0238734407042983;0.025334549974106675;0.025334549974106675;0.025334549974106675;0.025334549974106675;0.027322081305023282;0.027322081305023282;0.027322081305023282;0.027322081305023282;0.025677039357845672;0.025677039357845672;0.025677039357845672;0.025677039357845672;0.02369646866908338;0.02369646866908338;0.02369646866908338;0.02369646866908338;0.024994713619886068;0.024994713619886068;0.024994713619886068;0.024994713619886068;0.02758889331952357;0.02758889331952357;0.02758889331952357;0.02758889331952357;0.027406625064733302;0.027406625064733302;0.027406625064733302;0.027406625064733302;0.02968416839378235;0.02968416839378235;0.02968416839378235;0.02968416839378235
0.009927851890212324;0.009927851890212324;0.009927851890212324;0.009927851890212324;0.007832071465561884;0.007832071465561884;0.007832071465561884;0.007832071465561884;0.008269982910409115;0.008269982910409115;0.008269982910409115;0.008269982910409115;0.009191368720870018;0.009191368720870018;0.009191368720870018;0.009191368720870018;0.009728668565510107;0.009728668565510107;0.009728668565510107;0.009728668565510107;0.01171239461418954;0.01171239461418954;0.01171239461418954;0.01171239461418954;0.01746255049197307;0.01746255049197307;0.01746255049197307;0.01746255049197307;0.026223962713619854;0.026223962713619854;0.026223962713619854;0.026223962713619854;0.034076237700673244;0.034076237700673244;0.034076237700673244;0.034076237700673244;0.04055061781460382;0.04055061781460382;0.04055061781460382;0.04055061781460382;0.04090478560331435;0.04090478560331435;0.04090478560331435;0.04090478560331435;0.03954969394096326;0.03954969394096326;0.03954969394096326;0.03954969394096326;0.03847538529259451;0.03847538529259451;0.03847538529259451;0.03847538529259451;0.03465444691869495;0.03465444691869495;0.03465444691869495;0.03465444691869495;0.035665541688244456;0.035665541688244456;0.035665541688244456;0.035665541688244456;0.03606438684619371;0.03606438684619371;0.03606438684619371;0.03606438684619371;0.0355852164681512;0.0355852164681512;0.0355852164681512;0.0355852164681512;0.03307199533920252;0.03307199533920252;0.03307199533920252;0.03307199533920252;0.035757359399275046;0.035757359399275046;0.035757359399275046;0.035757359399275046;0.03696991869497675;0.03696991869497675;0.03696991869497675;0.03696991869497675;0.027582601760745715;0.027582601760745715;0.027582601760745715;0.027582601760745715;0.022283073537027426;0.022283073537027426;0.022283073537027426;0.022283073537027426;0.017736740548938368;0.017736740548938368;0.017736740548938368;0.017736740548938368;0.013211349740932639;0.013211349740932639;0.013211349740932639;0.013211349740932639
0.0;0.0;-1506.8493150684928;-1506.8493150684928;-1506.8493150684928;0.0;-5596.8688845401175;0.0;0.0;0.0;0.0;0.0;-1506.8493150684928;-1506.8493150684928;-1506.8493150684928;-5596.8688845401175;-5596.8688845401175;-5596.8688845401175;-1506.8493150684928;-1506.8493150684928;-1506.8493150684928;-5596.8688845401175;-5596.8688845401175;-5596.8688845401175;-5596.8688845401175;-46281.80039138943;-5596.8688845401175;-5596.8688845401175;-5596.8688845401175;-5596.8688845401175;-5596.8688845401175;-13561.643835616438;-13561.643835616438;-13561.643835616438;-5596.8688845401175;-1506.8493150684928;-1506.8493150684928;-1506.8493150684928;-1506.8493150684928;-1506.8493150684928;-5596.8688845401175;-5596.8688845401175;-5596.8688845401175;-1506.8493150684928;-1506.8493150684928;0.0;-13561.643835616438;0.0;0.0;-1506.8493150684928;-5596.8688845401175;-5596.8688845401175;-5596.8688845401175;-13561.643835616438;-5596.8688845401175;-1506.8493150684928;0.0;0.0;-1506.8493150684928;-5596.8688845401175;-5596.8688845401175;-5596.8688845401175;-1506.8493150684928;0.0;-1506.8493150684928;0.0;-5596.8688845401175;-5596.8688845401175;-1506.8493150684928;-1506.8493150684928;-1506.8493150684928;-1506.8493150684928;-1506.8493150684928;-1506.8493150684928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;-1232.8767123287669;-1232.8767123287669;-1232.8767123287669;0.0;-4579.256360078278;0.0;0.0;0.0;0.0;0.0;-1232.8767123287669;-1232.8767123287669;-1232.8767123287669;-4579.256360078278;-4579.256360078278;-4579.256360078278;-1232.8767123287669;-1232.8767123287669;-1232.8767123287669;-4579.256360078278;-4579.256360078278;-4579.256360078278;-4579.256360078278;-37866.927592954984;-4579.256360078278;-4579.256360078278;-4579.256360078278;-4579.256360078278;-4579.256360078278;-11095.890410958904;-11095.890410958904;-11095.890410958904;-4579.256360078278;-1232.8767123287669;-1232.8767123287669;-1232.8767123287669;-1232.8767123287669;-1232.8767123287669;-4579.256360078278;-4579.256360078278;-4579.256360078278;-1232.8767123287669;-1232.8767123287669;0.0;-11095.890410958904;0.0;0.0;-1232.8767123287669;-4579.256360078278;-4579.256360078278;-4579.256360078278;-11095.890410958904;-4579.256360078278;-1232.8767123287669;0.0;0.0;-1232.8767123287669;-4579.256360078278;-4579.256360078278;-4579.256360078278;-1232.8767123287669;0.0;-1232.8767123287669;0.0;-4579.256360078278;-4579.256360078278;-1232.8767123287669;-1232.8767123287669;-1232.8767123287669;-1232.8767123287669;-1232.8767123287669;-1232.8767123287669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
